1._Nombre_de_encuestador,2._Fecha_y_Hora_inicio,"3._Buenos_dias/_tardes,_mi_nombre_es__________________soy_encuestador/a_y_junto_a_la_Superintendencia_de_Servicios_Publicos_y_Domiciliarios_estamos_indagando_acerca_de_como_estan_siendo_atendidas_sus_peticiones,_quejas_y/o_reclamos._Su_participacion_es_voluntaria_y_tanto_su_identidad,_como_las_respuestas_suministradas_seran_de_caracter_confidencial._Esta_encuesta_toma_alrededor_de_10_minutos,_¿estaria_dispuesto(a)_a_responder_unas_preguntas?","4._¿Autoriza_a_la_Superservicios_para_hacer_tratamiento_de_sus_datos_personales,_de_acuerdo_con_lo_establecido_en_la_Ley_1581_de_2012_y_la_Politica_de_tratamiento_de_datos_personales_de_la_entidad_publicada_en_https://www.superservicios.gov.co/Politica-de-tratamiento-de-datos?",Otro,8._Su_edad_se_encuentra_entre,9._Departamento,10._Municipio,11._Nombre_Punto_Atencion,12._Empresa,13._¿Por_que_motivo_viene_usted_hoy_a_este_punto_de_atencion?,Otro.1,14._Ud._visita_el_punto_de_atencion_¿Como?,Otro.2,15._¿Coincide_su_lugar_de_residencia_con_el_lugar_donde_esta_siendo_atendido?,16._Ud._Se_identifica_como,Otro.3,17._Pertenece_a_alguna_de_las_siguientes_etnias,Otro.4,18._¿Su_direccion_es_la_misma_que_registra_en_su_factura?,20._¿En_que_tipo_de_zona_vive_en_este_momento?,21._¿Cual_es_su_estado_civil_actualmente?,Otro.5,22._¿Cual_es_su_mayor_nivel_de_estudios?,Otro.6,23._Indiqueme_por_favor_si_el_lugar_en_el_que_vive_es:,Otro.7,24._¿Cual_es_su_principal_ocupacion,Otro.8,25._¿Cuantas_personas_actualmente_componen_su_hogar?,26._¿Cuanto_tiempo_le_toma_desde_su_lugar_de_vivienda_a_este_punto_de_atencion?,"27._Aproximadamente,_¿Cuanto_dinero_estima_que_sera_gastado_para_esta_diligencia?",Otro.9,28._¿A_que_servicio_refiere_su_visita_al_punto_de_atencion?,Otro.10,29._¿Que_tipo_de_gestion_llevara_a_cabo?,Otro.11,30._Su_inconformidad/solicitud_o_peticion_tiene_que_ver_con,Compartanos_si_considera_que_otra_razon_distinta_que_quiera_compartir_de_forma_muy_corta,"30.1_Como_su_respuesta_fue_facturacion,_indique",Otro.12,"30.1_Como_su_respuesta_fue_Prestacion_del_servicio,_indique",Otro.13,31._Como_califica_la_prestacion_del_servicio_por_parte_de_la_empresa,Otro.14,"32._En_este_momento,_¿ud_ya_fue_atendido?",32.1_Elija_la_escala_en_la_cual_se_encuentra_luego_de_ser_atendido,32.1_Elija_la_percepcion_que_tiene_en_este_momento,33._Frente_a_su_motivo_de_visita_al_punto_de_atencion_hubiera_preferido:,Otro.15,34.1._¿En_cuanto_tiempo_espera_una_respuesta_a_su_PQR?,34.1_¿En_cuanto_desearia_una_respuesta_a_su_PQR?,"35._Si_No_recibe_respuesta_a_su_solicitud_dentro_del_tiempo_estipulado,_¿Que_accion_tomaria?",Buscaria_otra_solucion._¿Cual?,36._Si_Ud._Recibe_una_respuesta_con_la_cual_NO_ESTA_DE_ACUERDO,Otro.16,"37._¿La_empresa_prestadora_de_servicio_le_explico_que,_si_USTED_no_esta_de_acuerdo_con_su_respuesta_puede_pedir_que_la_revisen_o_que_otra_autoridad_la_evalue?",Otro.17,38._Sobre_la_Superintendencia_de_Servicios_Publicos_Domiciliarios_(SSPD)_usted:,Otro.18,39._¿Que_tan_satisfecho_esta_con_la_atencion_brindada_en_este_punto?,40._¿tiene_su_factura_del_servicio_motivo_de_visita_a_la_mano?,CreationDate,EditDate,x,y,Duracion_(minutos)
d55e8cb90044,2024-11-13 09:45:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,VENGO HACER UNA RECLAMACION LA PERSONA QUE ME ENVIERON PARA TOMAR EL CONSUMO ME PIDIO AGUA HIRVIENDO PARA LIMPIARLO Y SE DERRITIO ME ESTAN COBRANDO EL CONTADOR A MI,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,Trabajador(a) independiente,,4,Entre 30 minutos a 60 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,LA PERSONA QUE ME ENVIARON PARA HACER LA MEDICION ME PIDIO AGUA CALIENTE Y ME DERRITIO EL CONTADOR QUE ME LO COBRARON A MI ME PARECE INJUSTO,Buena,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, y me explicaron como hacerl",,Nunca habia escuchado sobre est,,Satisfecho,Si,2024-11-13 09:54:39.936,2024-11-13 09:54:39.936,-74.092119,4.6291427,9.665600000000001
d55e8cb90044,2024-11-13 09:54:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,other,HOGAR,5,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Buena,,No,nan,Considero que la informacion qu,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Satisfecho,Si,2024-11-13 10:03:17.652,2024-11-13 10:03:17.652,-74.0921155,4.6291431,9.2942
d55e8cb90044,2024-11-13 10:05:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Viudo/a,,Basica primaria,,Propia,,other,HOGAR,5,Entre 30 minutos a 60 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Regular,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 10:13:46.148,2024-11-13 10:13:46.148,-74.0921137,4.6291605,8.769133333333334
d55e8cb90044,2024-11-13 10:14:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,other,HOGAR,2,Entre dos horas a cinco horas,De 30.000 a $60.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,No,nan,Considero que la informacion qu,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-11-13 10:21:35.983,2024-11-13 10:21:35.983,-74.0921216,4.6291531,7.599716666666667
d55e8cb90044,2024-11-13 10:22:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,Me cobraron por la reconexion,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,other,HOGAR,5,Entre una hora y dos horas,De $10.000 a $30.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Hay un cobro desconocido,,nan,,Mala,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Satisfecho,Si,2024-11-13 10:29:40.074,2024-11-13 10:29:40.074,-74.0921012,4.6291539,7.6679
d55e8cb90044,2024-11-13 10:29:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,VANTI,other,NO LE LLEGA LA FACTURA AL SENOR LA DEUDA SIGUE CRECIENDO Y EL SENOR SE VA LA DEUDA LE QUEDARIA A MI MADRE QUE ES LA DUENA,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,other,HOGAR,5,Entre una hora y dos horas,De $10.000 a $30.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,other,LA DEUDA LA GLOBALIZARON NO LE LLEGA LA FACTURA AL ARRENDATARIO EL SE VA Y LE VA A QUEDAR LA DEUDA AL ARRENDADOR EN ESTE CASO A MI MADRE,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-11-13 10:37:23.057,2024-11-13 10:37:23.057,-74.0921049,4.6291504,8.384283333333334
d55e8cb90044,2024-11-13 10:37:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,MI RECLAMACION ES PORQUE MI CASA ES ESQUINERA ME ESTAN COBRANDO DOBLE RECIBO Y NO ME DAN SOLUCION ALGUNA ME DICEN QUE MI CASA ES DE INTERES SOCIAL Y NADIE ME LA HA REGAGALADO YO LA COMPRE JUNTO CON MI ESPOSO,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Union libre,,Media,,Propia,,other,HOGAR,2,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,other,ME COBRAN DOBLE FACTURA POR QUE MI CASA ES ESQUINERA,nan,,Mala,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-11-13 10:47:48.783,2024-11-13 10:47:48.783,-74.0921335,4.6291527,10.81305
d55e8cb90044,2024-11-13 10:53:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,MI RECLAMACION ES PORQUE A MI HOGAR SE FILTRAN UNAS AGUAS NEGRAS OLOROSAS QUE VIENEN DE LA ALCANTARILLA DE LA CUADRA DE ATRAS YA NO PODEMOS CON ESOS MALOS OLORES Y NO NOS DAN SOLUCION,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Media,,Propia,,Pensionado(a),,6,Entre una hora y dos horas,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,SE ME FILTRAN EN EL APARTAMENTO DEL PRIMER PISO AL FONDO DE LA CASA UNAS AGUAS NEGRAS QUE VIENEN DE LA CUADRA DE ATRAS EL ACUEDUCTO NO HA DADO SOLUCION ALGUNA LLEVO DESDE AGOSTO CON ESTE INCONVENIENTE,Regular,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-11-13 11:06:42.258,2024-11-13 11:06:42.258,-74.0921056,4.6291462,13.7043
d55e8cb90044,2024-11-13 11:07:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,Pensionado(a),,2,Entre dos horas a cinco horas,De 60.000 a $100.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,other,ME COBRAN EL SERVICIO Y LA CASA ESTA DESOCUPADA SOLICITO UNA PRONTA SOLUCION,nan,,Mala,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 11:16:32.850,2024-11-13 11:16:32.850,-74.0921025,4.6291503,9.547500000000001
d55e8cb90044,2024-11-13 11:17:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,Pensionado(a),,2,Entre dos horas a cinco horas,De 60.000 a $100.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,other,ME ESTAN COBRANDO EL SERVICIO Y LA CASA SE ENCUENTRA DESOCUPADA NADIE ME HA AYUDADO HASTA EL MOMENTO,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 11:24:45.845,2024-11-13 11:24:45.845,-74.0921155,4.6291501,7.764083333333334
d55e8cb90044,2024-11-13 12:03:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,2,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,ME COBRARON EL MEDIDOR SUPER CARO PEDI QUE SE ME HICIERA EL COBRO INDEPENDIENTE AL CONSUMO ME DICEN QUE NO SE PUEDE GENERAR ASI QUE TODO VIENE EN CONJUNTO,Buena,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Satisfecho,Si,2024-11-13 12:13:19.986,2024-11-13 12:13:19.986,-74.0920114,4.6291955,10.3331
d55e8cb90044,2024-11-13 12:13:00.000,Si,SI AUTORIZO,,25 y 40 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,Quien usa el servicio,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,Arrendada,,Empleado(a) en el sector privad,,4,Menos de 30 minutos,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Buena,,No,nan,Creo que la atencion y orientac,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Satisfecho,Si,2024-11-13 12:27:05.466,2024-11-13 12:27:05.466,-74.0921232,4.6291424,14.0911
d55e8cb90044,2024-11-13 12:31:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,VENGO A SOLICITAR CAMBIO DEL TITULAR,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Empleado(a) en el sector privad,,3,Entre una hora y dos horas,Menos de $10.000,,Acueducto,,Solicitar informacion,,Facturacion,nan,other,VENGO A SOLICITAR CAMBIO DEL TITULAR,nan,,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,SOLICITAR CAMBIO DEL TITULAR,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Satisfecho,Si,2024-11-13 12:42:50.395,2024-11-13 12:42:50.395,-74.0920431,4.6291624,11.83991666666667
d55e8cb90044,2024-11-13 12:51:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,other,HOGAR,6,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Regular,,No,nan,Creo que la atencion y orientac,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 13:04:04.608,2024-11-13 13:04:04.608,-74.0922714009951,4.62928634286864,13.0768
d55e8cb90044,2024-11-13 13:04:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Viudo/a,,Basica primaria,,Propia,,Pensionado(a),,4,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 13:19:42.506,2024-11-13 13:19:42.506,-74.0920293698825,4.62924304197709,15.70843333333333
64e1e913624a,2024-11-13 13:20:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Empleado(a) en el sector public,,2,Menos de 30 minutos,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Buena,,Si,"Fui atendido, pero no entendi l",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Satisfecho,Si,2024-11-13 13:39:03.236,2024-11-13 13:39:03.236,-74.0920501,4.6291502,19.05393333333334
d55e8cb90044,2024-11-13 13:39:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Empleado(a) en el sector privad,,3,Entre 30 minutos a 60 minutos,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Regular,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Satisfecho,Si,2024-11-13 13:51:28.354,2024-11-13 13:51:28.354,-74.0921089,4.6291511,12.47256666666667
d55e8cb90044,2024-11-13 14:03:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,VENGO A SOLICITAR UN ACUERDO DE PAGO DEL TOTAL DE LA FACTURA,Quien usa el servicio,,No,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,5,Entre 30 minutos a 60 minutos,De $10.000 a $30.000,,Acueducto,,other,SOLICITAR UN ACUERDO DE PAGO DEL TOTAL DE LA FACTURA,Facturacion,nan,other,CONCILIAR ACUERDO DE PAGO,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,other,SOLICITO ACUERDO DE PAGO DEL TOTAL DE LA FACTURA,"Si, y me explicaron como hacerl",,Nunca habia escuchado sobre est,,Satisfecho,No,2024-11-13 14:10:13.752,2024-11-13 14:10:13.752,-74.0921291,4.629157,7.229200000000001
d55e8cb90044,2024-11-13 14:11:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,other,ME ESTAN COBRANDO UNA DEUDA QUE NO PERTENECE A MI CUENTA CONTRATO EL NUMERO DE CUENTA APARECE TODAVIA A NOMBRE DEL DUENO ANTERIOR,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,Pensionado(a),,8,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,other,"NOS ASIGNARON UNA CUENTA CONTRATO DE OTRO PREDIO EL CUAL LLEVA EL TOTAL DE LA DEUDA 4,451.570 DEUDA QUE NO ME CORRESPONDE",nan,,nan,,Mala,,No,nan,Creo que la atencion y orientac,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Neutral,Si,2024-11-13 14:20:01.264,2024-11-13 14:20:01.264,-74.092129,4.6291471,9.021066666666666
d55e8cb90044,2024-11-13 14:24:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,Propia,,Empleado(a) en el sector privad,,1,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,No,nan,Creo que la atencion y orientac,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Presentar una queja o reclamo,nan,other,ME ESTAN HACIENDO UNOS COBROS EXCESIVO DE SERVICIO Y EL HOGAR DESOCUPADO Y SIN MEDIDOR PORQUE ME LO ROBARON,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Satisfecho,Si,2024-11-13 14:38:25.167,2024-11-13 14:38:25.167,-74.0920947,4.629161,14.41945
d55e8cb90044,2024-11-13 14:40:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Pensionado(a),,4,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Regular,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Satisfecho,Si,2024-11-13 14:54:40.310,2024-11-13 14:54:40.310,-74.0920731,4.629155,14.67183333333333
d55e8cb90044,2024-11-13 13:52:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Pensionado(a),,2,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,other,ME QUITARON EL CONTADOR PARA COBRARME UN MUNDO DE PLATA ME PARECE EL COLMO LA MANERA DE ROBAR A LOS USUARIOS QUE TIENE LA EMPRESA PURO NEGOCIO SUCIO,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-11-13 15:05:39.168,2024-11-13 15:05:39.168,-74.0921119,4.629157,73.6528
d55e8cb90044,2024-11-14 10:38:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",ACUEDUCTO AGUA Y ALCANTARILLADO SAN DIEGO,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Union libre,,Superior (incluye postgrado),,Propia,,Empleado(a) en el sector privad,,1,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, y me explicaron como hacerl",,Se que es la entidad encargada,,Insatisfecho,Si,2024-11-14 10:52:04.807,2024-11-14 10:52:04.807,-74.0810833,4.6256057,14.08011666666667
